,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,4.348267,YOG,JG,1,P43660,9,YOG2018,021021021021,2
1,2,false,3.166504,YOG,JG,1,P43660,9,YOG2018,021021021021,0
2,3,false,1.399323,YOG,JG,1,P43660,9,YOG2018,021021021021,0
3,4,TRUE,2.933075,YOG,JG,1,P43660,9,YOG2018,021021021021,0
4,5,TRUE,0.849579,YOG,JG,1,P43660,9,YOG2018,021021021021,2
5,6,TRUE,0.249878,YOG,JG,1,P43660,9,YOG2018,021021021021,1
6,7,TRUE,0.083496,YOG,JG,1,P43660,9,YOG2018,021021021021,0
7,8,TRUE,2.049957,YOG,JG,1,P43660,9,YOG2018,021021021021,2
8,9,TRUE,0.300140,YOG,JG,1,P43660,9,YOG2018,021021021021,1
9,10,TRUE,2.083588,YOG,JG,1,P43660,9,YOG2018,021021021021,0
10,11,TRUE,2.349640,YOG,JG,1,P43660,9,YOG2018,021021021021,2
11,12,TRUE,0.099915,YOG,JG,1,P43660,9,YOG2018,021021021021,1
