,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,22.231520,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
1,2,TRUE,1.149933,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
2,3,false,10.416140,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
3,4,false,1.966400,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,TRUE,4.182800,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
5,6,TRUE,3.249939,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
6,7,TRUE,0.616455,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
7,8,TRUE,1.216064,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,TRUE,6.433258,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,TRUE,0.916534,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
10,11,TRUE,0.199799,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,TRUE,1.416595,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
12,13,TRUE,0.631775,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,TRUE,0.266327,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,0.966217,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,1.583069,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,0.166382,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,0.366211,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,TRUE,1.116302,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
19,20,TRUE,0.649719,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,false,0.450348,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,false,0.866791,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
22,23,false,0.583069,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
23,24,false,0.866852,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
24,25,TRUE,1.732849,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,TRUE,0.183167,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,TRUE,0.999542,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
27,28,TRUE,0.199707,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
28,29,TRUE,0.699829,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
29,30,TRUE,0.899780,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
30,31,TRUE,0.049500,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
31,32,TRUE,0.283112,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
32,33,false,0.683289,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
33,34,TRUE,1.583221,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
34,35,false,2.299896,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
35,36,TRUE,1.083344,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
36,37,TRUE,2.199890,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
37,38,TRUE,2.599640,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
38,39,TRUE,1.599701,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
39,40,TRUE,0.183075,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
40,41,TRUE,0.166473,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
41,42,TRUE,0.833313,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
42,43,TRUE,0.366425,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
43,44,TRUE,0.499878,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
44,45,false,0.867462,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
45,46,false,2.933075,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
46,47,false,1.683075,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
47,48,false,0.399536,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
48,49,TRUE,6.249542,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
49,50,TRUE,0.233826,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
50,51,TRUE,0.265686,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
51,52,TRUE,0.166565,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
52,53,TRUE,4.816437,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
53,54,TRUE,1.599884,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
54,55,TRUE,1.882904,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
55,56,TRUE,1.950043,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
56,57,TRUE,0.133118,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
57,58,TRUE,0.316467,ELD,JG,3,P38250,79,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
