,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,6.015015,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
1,2,TRUE,0.083008,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
2,3,false,0.216431,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
3,4,TRUE,6.449585,ELD,JM,0,P13893,14,ELD2018,112201120112011,2
4,5,TRUE,2.566467,ELD,JM,0,P13893,14,ELD2018,112201120112011,0
5,6,TRUE,0.316650,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
6,7,TRUE,1.633179,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
7,8,TRUE,0.816773,ELD,JM,0,P13893,14,ELD2018,112201120112011,2
8,9,TRUE,0.232422,ELD,JM,0,P13893,14,ELD2018,112201120112011,0
9,10,TRUE,1.999939,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
10,11,TRUE,0.149963,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
11,12,TRUE,0.148682,ELD,JM,0,P13893,14,ELD2018,112201120112011,2
12,13,TRUE,1.583130,ELD,JM,0,P13893,14,ELD2018,112201120112011,0
13,14,TRUE,1.083008,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
14,15,TRUE,0.366516,ELD,JM,0,P13893,14,ELD2018,112201120112011,1
