,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,19.398160,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
1,2,false,4.749664,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
2,3,false,6.216553,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,TRUE,4.582001,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
4,5,TRUE,1.666687,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
5,6,false,1.416534,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
6,7,TRUE,6.200317,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
7,8,TRUE,1.716309,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,false,1.866516,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
9,10,TRUE,4.732849,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
10,11,TRUE,1.683136,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,TRUE,1.565399,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
12,13,false,1.699524,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
13,14,TRUE,1.266754,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,1.199463,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,1.983215,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,0.883423,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,false,1.249756,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
18,19,TRUE,1.967102,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
19,20,TRUE,0.683533,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,false,1.266541,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,TRUE,3.249512,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
22,23,TRUE,0.633362,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
23,24,TRUE,0.933106,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
24,25,TRUE,1.033325,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,TRUE,0.283508,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,false,0.799683,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
27,28,TRUE,2.083130,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
28,29,TRUE,0.250000,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
29,30,false,0.700378,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
30,31,TRUE,1.566711,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
31,32,TRUE,0.466797,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
32,33,false,0.433594,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
33,34,TRUE,2.033264,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
34,35,TRUE,0.250000,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
35,36,TRUE,0.866638,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
36,37,TRUE,0.615356,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
37,38,TRUE,0.316284,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
38,39,TRUE,0.500244,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
39,40,TRUE,0.616272,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
40,41,TRUE,1.466858,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
41,42,false,0.566895,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
42,43,TRUE,1.349426,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
43,44,TRUE,0.083069,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
44,45,TRUE,0.699463,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
45,46,false,1.083374,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
46,47,TRUE,1.066528,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
47,48,false,0.700012,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
48,49,TRUE,1.916626,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
49,50,TRUE,2.049988,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
50,51,TRUE,0.649963,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
51,52,TRUE,0.482788,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
52,53,TRUE,1.216614,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
53,54,TRUE,0.683960,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
54,55,TRUE,0.599731,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
55,56,TRUE,1.482727,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
56,57,TRUE,1.382751,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
57,58,TRUE,0.566834,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
58,59,TRUE,0.016479,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
59,60,false,0.750244,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
60,61,TRUE,1.282410,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
61,62,TRUE,0.116577,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
62,63,false,0.783386,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
63,64,TRUE,1.181641,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
64,65,TRUE,0.083008,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
65,66,TRUE,1.266479,PDA,JG,3,P49475,80,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
