,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,7.596802,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,2
1,2,TRUE,0.499634,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,2
2,3,TRUE,0.548889,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,0
3,4,TRUE,0.263977,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,1
4,5,TRUE,0.549622,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,2
5,6,TRUE,0.376404,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,2
6,7,TRUE,0.200867,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,0
7,8,TRUE,0.366150,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,1
8,9,TRUE,0.464478,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,2
9,10,TRUE,0.182922,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,2
10,11,TRUE,0.132263,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,0
11,12,TRUE,0.031982,PDE,JM,0,cucchiaraA,12,PDE2018,220122012201,1
