,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,2.848999,PDA,JM,0,P12912,12,PDA2018,101010101010,1
1,2,TRUE,1.283081,PDA,JM,0,P12912,12,PDA2018,101010101010,0
2,3,TRUE,2.233398,PDA,JM,0,P12912,12,PDA2018,101010101010,1
3,4,TRUE,1.833252,PDA,JM,0,P12912,12,PDA2018,101010101010,0
4,5,TRUE,2.566528,PDA,JM,0,P12912,12,PDA2018,101010101010,1
5,6,TRUE,0.049927,PDA,JM,0,P12912,12,PDA2018,101010101010,0
6,7,TRUE,2.616455,PDA,JM,0,P12912,12,PDA2018,101010101010,1
7,8,TRUE,2.183105,PDA,JM,0,P12912,12,PDA2018,101010101010,0
8,9,TRUE,12.982540,PDA,JM,0,P12912,12,PDA2018,101010101010,1
9,10,TRUE,0.966553,PDA,JM,0,P12912,12,PDA2018,101010101010,0
10,11,TRUE,0.116577,PDA,JM,0,P12912,12,PDA2018,101010101010,1
11,12,TRUE,4.883057,PDA,JM,0,P12912,12,PDA2018,101010101010,0
