,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,21.180880,YOG,JG,2,P35362,9,YOG2018,01201201201,2
1,2,false,1.533417,YOG,JG,2,P35362,9,YOG2018,01201201201,2
2,3,TRUE,0.650085,YOG,JG,2,P35362,9,YOG2018,01201201201,2
3,4,TRUE,0.783051,YOG,JG,2,P35362,9,YOG2018,01201201201,0
4,5,TRUE,0.183289,YOG,JG,2,P35362,9,YOG2018,01201201201,1
5,6,TRUE,1.266632,YOG,JG,2,P35362,9,YOG2018,01201201201,2
6,7,TRUE,2.316223,YOG,JG,2,P35362,9,YOG2018,01201201201,0
7,8,TRUE,1.549957,YOG,JG,2,P35362,9,YOG2018,01201201201,1
8,9,TRUE,1.565918,YOG,JG,2,P35362,9,YOG2018,01201201201,2
9,10,TRUE,3.666931,YOG,JG,2,P35362,9,YOG2018,01201201201,0
10,11,TRUE,0.566834,YOG,JG,2,P35362,9,YOG2018,01201201201,1
