,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,12.330690,PDM,JM,0,P63513,12,PDM2018,021002100210,0
1,2,TRUE,0.648438,PDM,JM,0,P63513,12,PDM2018,021002100210,2
2,3,TRUE,0.049194,PDM,JM,0,P63513,12,PDM2018,021002100210,1
3,4,TRUE,0.415772,PDM,JM,0,P63513,12,PDM2018,021002100210,0
4,5,TRUE,1.313110,PDM,JM,0,P63513,12,PDM2018,021002100210,0
5,6,TRUE,3.527466,PDM,JM,0,P63513,12,PDM2018,021002100210,2
6,7,TRUE,0.281494,PDM,JM,0,P63513,12,PDM2018,021002100210,1
7,8,TRUE,3.327759,PDM,JM,0,P63513,12,PDM2018,021002100210,0
8,9,TRUE,0.514526,PDM,JM,0,P63513,12,PDM2018,021002100210,0
9,10,TRUE,4.691895,PDM,JM,0,P63513,12,PDM2018,021002100210,2
10,11,TRUE,2.579102,PDM,JM,0,P63513,12,PDM2018,021002100210,1
11,12,TRUE,0.465088,PDM,JM,0,P63513,12,PDM2018,021002100210,0
