,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,5.782227,PDA,JM,0,P35434,12,PDA2018,102210221022,1
1,2,TRUE,2.600220,PDA,JM,0,P35434,12,PDA2018,102210221022,0
2,3,TRUE,0.283081,PDA,JM,0,P35434,12,PDA2018,102210221022,2
3,4,TRUE,2.249634,PDA,JM,0,P35434,12,PDA2018,102210221022,2
4,5,TRUE,5.099731,PDA,JM,0,P35434,12,PDA2018,102210221022,1
5,6,TRUE,1.766235,PDA,JM,0,P35434,12,PDA2018,102210221022,0
6,7,TRUE,0.349854,PDA,JM,0,P35434,12,PDA2018,102210221022,2
7,8,TRUE,2.516479,PDA,JM,0,P35434,12,PDA2018,102210221022,2
8,9,TRUE,1.049805,PDA,JM,0,P35434,12,PDA2018,102210221022,1
9,10,TRUE,0.966431,PDA,JM,0,P35434,12,PDA2018,102210221022,0
10,11,TRUE,3.249756,PDA,JM,0,P35434,12,PDA2018,102210221022,2
11,12,TRUE,1.749756,PDA,JM,0,P35434,12,PDA2018,102210221022,2
