,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,37.364110,YOG,JG,2,P17151,10,YOG2018,20120120120,2
1,2,false,1.965637,YOG,JG,2,P17151,10,YOG2018,20120120120,1
2,3,TRUE,1.666870,YOG,JG,2,P17151,10,YOG2018,20120120120,1
3,4,TRUE,0.999817,YOG,JG,2,P17151,10,YOG2018,20120120120,2
4,5,TRUE,0.482880,YOG,JG,2,P17151,10,YOG2018,20120120120,0
5,6,TRUE,0.949982,YOG,JG,2,P17151,10,YOG2018,20120120120,1
6,7,TRUE,0.716400,YOG,JG,2,P17151,10,YOG2018,20120120120,2
7,8,TRUE,0.683228,YOG,JG,2,P17151,10,YOG2018,20120120120,0
8,9,TRUE,0.516541,YOG,JG,2,P17151,10,YOG2018,20120120120,1
9,10,TRUE,2.199921,YOG,JG,2,P17151,10,YOG2018,20120120120,2
10,11,TRUE,4.984009,YOG,JG,2,P17151,10,YOG2018,20120120120,0
