,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,31.897460,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
1,2,false,6.332764,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
2,3,false,8.532593,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
3,4,false,4.299744,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
4,5,TRUE,5.815979,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
5,6,false,5.450195,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
6,7,false,4.200073,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
7,8,TRUE,4.066101,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
8,9,false,6.133301,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
9,10,false,5.949524,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
10,11,false,1.866516,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
11,12,false,6.349487,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
12,13,TRUE,11.916200,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
13,14,TRUE,4.632996,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
14,15,TRUE,10.782900,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
15,16,false,4.049988,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
16,17,false,2.266541,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
17,18,false,4.682922,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
18,19,false,6.499512,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
19,20,false,0.749695,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
20,21,TRUE,2.332825,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
21,22,TRUE,1.816650,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
22,23,false,1.550049,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
23,24,false,3.766418,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
24,25,TRUE,3.916687,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
25,26,TRUE,6.516479,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
26,27,TRUE,13.149170,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
27,28,false,5.799683,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
28,29,false,3.766113,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
29,30,TRUE,5.016235,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
30,31,false,3.416260,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
31,32,TRUE,3.399475,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
32,33,false,5.616272,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
33,34,TRUE,3.549866,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
34,35,TRUE,4.416443,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
35,36,TRUE,5.549622,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
36,37,false,6.233093,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
37,38,false,1.016479,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
38,39,TRUE,2.150024,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
39,40,TRUE,2.266418,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
40,41,TRUE,6.949219,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
41,42,TRUE,7.232910,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
42,43,TRUE,3.049744,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
43,44,TRUE,6.632874,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
44,45,false,4.333069,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
45,46,TRUE,4.433105,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,0
46,47,TRUE,3.682861,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,1
47,48,TRUE,11.449650,PDA,JG,2,P11540,25,PDA2018,012012012012012012012012012012012012012012012012,2
