,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,12.630580,PDA,AQ,0,P36907,13,PDA2018,10020122012110,1
1,2,TRUE,1.999893,PDA,AQ,0,P36907,13,PDA2018,10020122012110,0
2,3,TRUE,2.166290,PDA,AQ,0,P36907,13,PDA2018,10020122012110,0
3,4,TRUE,1.716339,PDA,AQ,0,P36907,13,PDA2018,10020122012110,2
4,5,false,1.349533,PDA,AQ,0,P36907,13,PDA2018,10020122012110,1
5,6,TRUE,2.033112,PDA,AQ,0,P36907,13,PDA2018,10020122012110,1
6,7,TRUE,0.999924,PDA,AQ,0,P36907,13,PDA2018,10020122012110,2
7,8,TRUE,0.649826,PDA,AQ,0,P36907,13,PDA2018,10020122012110,2
8,9,TRUE,1.283142,PDA,AQ,0,P36907,13,PDA2018,10020122012110,0
9,10,TRUE,1.049988,PDA,AQ,0,P36907,13,PDA2018,10020122012110,1
10,11,TRUE,0.799957,PDA,AQ,0,P36907,13,PDA2018,10020122012110,2
11,12,TRUE,0.749893,PDA,AQ,0,P36907,13,PDA2018,10020122012110,1
12,13,TRUE,0.866669,PDA,AQ,0,P36907,13,PDA2018,10020122012110,1
13,14,TRUE,1.333282,PDA,AQ,0,P36907,13,PDA2018,10020122012110,0
