,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,15.922490,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,2
1,2,false,0.682266,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,2
2,3,TRUE,0.649567,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,2
3,4,TRUE,0.682846,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,1
4,5,TRUE,0.550034,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,0
5,6,TRUE,0.563599,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,2
6,7,TRUE,0.482956,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,1
7,8,TRUE,0.733337,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,0
8,9,TRUE,0.666672,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,2
9,10,TRUE,0.683014,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,1
10,11,TRUE,0.314835,PDE,JG,1,cucchiaraA,9,PDE2018,10210210210,0
