,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,8.751907,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
1,2,TRUE,6.024414,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
2,3,false,2.530136,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
3,4,false,3.794601,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
4,5,false,4.061920,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
5,6,false,8.421387,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
6,7,TRUE,6.540955,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
7,8,false,4.543579,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
8,9,TRUE,3.744751,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
9,10,false,6.208771,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
10,11,false,2.713013,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
11,12,false,2.879272,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
12,13,false,6.324585,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
13,14,false,2.296539,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
14,15,TRUE,17.092530,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
15,16,false,6.690338,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
16,17,false,7.139740,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
17,18,TRUE,8.271637,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
18,19,TRUE,2.330109,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
19,20,TRUE,5.275787,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
20,21,false,3.212036,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
21,22,TRUE,1.597748,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
22,23,false,2.130310,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
23,24,TRUE,1.381134,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
24,25,false,3.927612,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
25,26,false,5.892883,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
26,27,TRUE,1.830658,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
27,28,TRUE,3.429169,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
28,29,false,9.919312,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
29,30,TRUE,3.195343,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
30,31,TRUE,2.729309,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
31,32,false,5.691925,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
32,33,TRUE,4.510437,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
33,34,TRUE,3.878052,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
34,35,TRUE,1.514465,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
35,36,TRUE,1.914063,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
36,37,TRUE,2.030273,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
37,38,TRUE,5.442200,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
38,39,TRUE,1.481201,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,1
39,40,TRUE,3.544922,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,0
40,41,TRUE,3.128845,ELD,JG,1,P99372,22,ELD2018,02102102102102102102102102102102102102102,2
