,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,31.614350,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
1,2,false,5.183075,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
2,3,false,5.933105,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
3,4,TRUE,5.816376,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
4,5,TRUE,3.883026,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
5,6,TRUE,2.816681,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
6,7,false,3.199982,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
7,8,false,2.683044,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
8,9,false,3.100372,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
9,10,TRUE,10.932430,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
10,11,false,2.932709,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
11,12,TRUE,1.499664,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
12,13,false,4.083160,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
13,14,false,2.583191,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
14,15,TRUE,1.700470,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
15,16,TRUE,2.083191,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
16,17,TRUE,2.466370,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
17,18,TRUE,3.483398,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
18,19,false,4.766479,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
19,20,false,1.583038,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
20,21,false,5.449768,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
21,22,false,3.083069,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
22,23,false,5.366333,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
23,24,false,5.682983,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
24,25,false,11.799260,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
25,26,false,14.782530,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
26,27,false,5.132935,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
27,28,false,13.949340,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
28,29,false,4.816345,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
29,30,TRUE,10.432980,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
30,31,TRUE,2.432983,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
31,32,TRUE,1.466736,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
32,33,TRUE,1.049927,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
33,34,TRUE,1.932434,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
34,35,TRUE,0.033447,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
35,36,TRUE,0.916504,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,2
36,37,TRUE,0.166809,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,0
37,38,TRUE,2.233154,PDA,JG,2,P82270,19,PDA2018,01201201201201201201201201201201201201,1
