,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,17.797730,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
1,2,false,2.416321,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
2,3,TRUE,1.616638,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
3,4,false,2.116760,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,false,2.016663,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
5,6,false,1.833191,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
6,7,TRUE,1.599731,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
7,8,TRUE,1.499878,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,TRUE,2.533203,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,false,1.683167,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
10,11,TRUE,1.066528,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,TRUE,1.599854,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
12,13,TRUE,0.899902,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,TRUE,0.883423,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,2.383301,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,1.516418,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,1.516602,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,1.849792,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,false,1.866516,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
19,20,TRUE,1.249695,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,false,1.583313,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,TRUE,2.516785,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
22,23,TRUE,1.083252,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
23,24,TRUE,2.099854,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
24,25,TRUE,1.817078,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,TRUE,1.216553,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,TRUE,2.033264,ELD,JG,3,P23893,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
