,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,20.081910,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
1,2,TRUE,2.266357,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
2,3,false,0.899780,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,TRUE,2.283569,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
4,5,TRUE,1.033203,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
5,6,false,2.416565,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
6,7,TRUE,3.215881,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
7,8,TRUE,1.133026,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,TRUE,1.199799,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,TRUE,2.649536,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
10,11,TRUE,0.848816,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,false,1.299927,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
12,13,TRUE,1.382996,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,TRUE,0.166443,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,false,0.999817,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
15,16,TRUE,1.049805,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,1.783508,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,0.333069,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,TRUE,1.034058,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
19,20,TRUE,1.699585,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,false,1.799927,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,TRUE,1.316345,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
22,23,TRUE,1.749756,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
23,24,TRUE,1.466309,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
24,25,TRUE,0.549927,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,TRUE,0.049805,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,TRUE,3.065308,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
27,28,TRUE,0.183044,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
28,29,TRUE,1.533203,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
29,30,false,2.249695,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
30,31,TRUE,1.816589,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
31,32,TRUE,0.799683,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
32,33,TRUE,0.733337,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
33,34,TRUE,2.399780,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
34,35,TRUE,0.033203,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
35,36,TRUE,0.832520,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
36,37,TRUE,0.266174,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
37,38,TRUE,0.049805,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
38,39,TRUE,0.533447,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
39,40,TRUE,0.766663,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
40,41,TRUE,1.133240,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
41,42,TRUE,0.399597,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
42,43,TRUE,0.250122,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
43,44,TRUE,1.383179,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
44,45,TRUE,0.833069,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
45,46,TRUE,2.133423,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
46,47,TRUE,0.016541,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
47,48,false,0.099670,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
48,49,TRUE,0.816589,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
49,50,TRUE,3.816406,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
50,51,TRUE,0.949890,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
51,52,TRUE,1.349243,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
52,53,TRUE,1.433044,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
53,54,false,1.233215,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
54,55,TRUE,1.183105,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
55,56,TRUE,1.099670,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
56,57,false,0.400085,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
57,58,TRUE,1.866638,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
58,59,TRUE,1.900757,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
59,60,false,1.183350,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
60,61,TRUE,0.698853,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
61,62,TRUE,2.149841,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
62,63,false,0.483093,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
63,64,TRUE,1.733276,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
64,65,TRUE,0.449951,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
65,66,TRUE,0.383240,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
66,67,TRUE,0.249756,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
67,68,TRUE,1.133118,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
68,69,false,1.299927,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
69,70,TRUE,1.549927,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
70,71,TRUE,1.599854,ELD,JG,3,P17999,86,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
