,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,9.001892,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
1,2,TRUE,6.240540,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
2,3,TRUE,0.515259,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
3,4,TRUE,0.947876,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
4,5,TRUE,0.714966,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
5,6,TRUE,2.312805,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
6,7,TRUE,1.247742,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
7,8,TRUE,2.194702,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
8,9,TRUE,0.515686,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
9,10,false,2.129395,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
10,11,TRUE,5.907959,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
11,12,TRUE,2.196289,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
12,13,TRUE,2.645874,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
13,14,TRUE,0.932617,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
14,15,TRUE,1.130981,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
15,16,TRUE,0.881592,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
16,17,TRUE,0.664917,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
17,18,TRUE,1.447144,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
18,19,TRUE,0.448364,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
19,20,TRUE,0.599487,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
20,21,TRUE,0.248779,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
21,22,TRUE,0.814697,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
