,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,28.381100,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
1,2,false,3.116028,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
2,3,false,2.649811,PDM,JG,2,P80119,11,PDM2018,12012012012012012,2
3,4,TRUE,2.149689,PDM,JG,2,P80119,11,PDM2018,12012012012012012,1
4,5,false,2.333221,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
5,6,TRUE,1.866791,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
6,7,false,2.183044,PDM,JG,2,P80119,11,PDM2018,12012012012012012,2
7,8,false,5.566406,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
8,9,TRUE,6.999786,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
9,10,TRUE,1.749969,PDM,JG,2,P80119,11,PDM2018,12012012012012012,1
10,11,TRUE,1.398834,PDM,JG,2,P80119,11,PDM2018,12012012012012012,2
11,12,TRUE,0.516388,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
12,13,TRUE,0.316559,PDM,JG,2,P80119,11,PDM2018,12012012012012012,1
13,14,TRUE,0.716370,PDM,JG,2,P80119,11,PDM2018,12012012012012012,2
14,15,TRUE,0.283142,PDM,JG,2,P80119,11,PDM2018,12012012012012012,0
15,16,TRUE,0.266602,PDM,JG,2,P80119,11,PDM2018,12012012012012012,1
16,17,TRUE,0.649475,PDM,JG,2,P80119,11,PDM2018,12012012012012012,2
