,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,3.865601,ELD,JM,0,P56310,12,ELD2018,101210121012,1
1,2,TRUE,0.966431,ELD,JM,0,P56310,12,ELD2018,101210121012,0
2,3,TRUE,0.783081,ELD,JM,0,P56310,12,ELD2018,101210121012,1
3,4,TRUE,2.266235,ELD,JM,0,P56310,12,ELD2018,101210121012,2
4,5,TRUE,1.416626,ELD,JM,0,P56310,12,ELD2018,101210121012,1
5,6,TRUE,0.132935,ELD,JM,0,P56310,12,ELD2018,101210121012,0
6,7,TRUE,1.166626,ELD,JM,0,P56310,12,ELD2018,101210121012,1
7,8,TRUE,0.400024,ELD,JM,0,P56310,12,ELD2018,101210121012,2
8,9,TRUE,1.499878,ELD,JM,0,P56310,12,ELD2018,101210121012,1
9,10,TRUE,0.133789,ELD,JM,0,P56310,12,ELD2018,101210121012,0
10,11,TRUE,0.133179,ELD,JM,0,P56310,12,ELD2018,101210121012,1
11,12,TRUE,1.116211,ELD,JM,0,P56310,12,ELD2018,101210121012,2
