,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,50.313930,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,1
1,2,false,7.466248,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
2,3,false,5.266388,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
3,4,TRUE,3.731567,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
4,5,TRUE,3.233185,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,1
5,6,TRUE,4.699402,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,2
6,7,TRUE,3.782898,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
7,8,false,2.649689,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,2
8,9,false,10.799530,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
9,10,false,6.465759,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,1
10,11,false,4.749573,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,2
11,12,TRUE,5.499634,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,2
12,13,TRUE,3.499390,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
13,14,TRUE,2.449921,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,1
14,15,TRUE,4.433289,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,2
15,16,TRUE,2.282776,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
16,17,TRUE,1.983032,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,1
17,18,TRUE,3.549561,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,2
18,19,TRUE,2.300110,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,0
19,20,TRUE,1.933167,PDA,JG,2,P88676,13,PDA2018,01201201201201201201,1
