,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,7.198975,ELD,JM,0,P23893,12,ELD2018,200220022002,2
1,2,TRUE,1.249878,ELD,JM,0,P23893,12,ELD2018,200220022002,0
2,3,TRUE,0.333252,ELD,JM,0,P23893,12,ELD2018,200220022002,0
3,4,TRUE,1.016602,ELD,JM,0,P23893,12,ELD2018,200220022002,2
4,5,TRUE,4.482910,ELD,JM,0,P23893,12,ELD2018,200220022002,2
5,6,TRUE,0.650024,ELD,JM,0,P23893,12,ELD2018,200220022002,0
6,7,TRUE,0.499878,ELD,JM,0,P23893,12,ELD2018,200220022002,0
7,8,TRUE,0.699951,ELD,JM,0,P23893,12,ELD2018,200220022002,2
8,9,TRUE,4.083130,ELD,JM,0,P23893,12,ELD2018,200220022002,2
9,10,TRUE,0.500000,ELD,JM,0,P23893,12,ELD2018,200220022002,0
10,11,TRUE,0.333374,ELD,JM,0,P23893,12,ELD2018,200220022002,0
11,12,TRUE,0.516602,ELD,JM,0,P23893,12,ELD2018,200220022002,2
