,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,45.180630,PDM,JG,2,P27681,9,PDM2018,20120120120,1
1,2,false,6.750443,PDM,JG,2,P27681,9,PDM2018,20120120120,1
2,3,TRUE,3.199554,PDM,JG,2,P27681,9,PDM2018,20120120120,1
3,4,TRUE,1.083252,PDM,JG,2,P27681,9,PDM2018,20120120120,2
4,5,TRUE,0.566559,PDM,JG,2,P27681,9,PDM2018,20120120120,0
5,6,TRUE,0.483139,PDM,JG,2,P27681,9,PDM2018,20120120120,1
6,7,TRUE,1.149994,PDM,JG,2,P27681,9,PDM2018,20120120120,2
7,8,TRUE,0.199951,PDM,JG,2,P27681,9,PDM2018,20120120120,0
8,9,TRUE,0.099548,PDM,JG,2,P27681,9,PDM2018,20120120120,1
9,10,TRUE,1.183304,PDM,JG,2,P27681,9,PDM2018,20120120120,2
10,11,TRUE,0.149948,PDM,JG,2,P27681,9,PDM2018,20120120120,0
