,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,47.228690,PDM,AQ,0,P86711,9,PDM2018,0101012200,1
1,2,TRUE,7.332794,PDM,AQ,0,P86711,9,PDM2018,0101012200,1
2,3,TRUE,3.316528,PDM,AQ,0,P86711,9,PDM2018,0101012200,0
3,4,TRUE,3.783035,PDM,AQ,0,P86711,9,PDM2018,0101012200,1
4,5,TRUE,3.600006,PDM,AQ,0,P86711,9,PDM2018,0101012200,0
5,6,TRUE,2.683121,PDM,AQ,0,P86711,9,PDM2018,0101012200,1
6,7,TRUE,2.082840,PDM,AQ,0,P86711,9,PDM2018,0101012200,2
7,8,TRUE,1.616699,PDM,AQ,0,P86711,9,PDM2018,0101012200,2
8,9,TRUE,2.533188,PDM,AQ,0,P86711,9,PDM2018,0101012200,0
9,10,TRUE,2.833145,PDM,AQ,0,P86711,9,PDM2018,0101012200,0
