,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,6.732422,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
1,2,TRUE,1.432495,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
2,3,TRUE,0.800049,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
3,4,TRUE,0.583374,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
4,5,TRUE,0.533325,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
5,6,TRUE,0.050171,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
6,7,TRUE,0.932983,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
7,8,TRUE,0.233154,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
8,9,false,0.916504,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
9,10,false,1.416260,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
10,11,false,2.699463,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
11,12,false,0.866821,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
12,13,TRUE,16.615970,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
13,14,TRUE,2.333252,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
14,15,TRUE,0.883179,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
15,16,TRUE,0.750000,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
16,17,TRUE,1.016479,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
17,18,TRUE,0.616577,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
18,19,TRUE,0.716553,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
19,20,TRUE,0.066162,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
20,21,TRUE,1.550171,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
21,22,TRUE,0.966553,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
22,23,TRUE,0.599609,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,0
23,24,TRUE,2.682983,ELD,JM,0,P33200,20,ELD2018,200220022222200220022002,2
