,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,6.411316,YOG,JG,1,P35362,12,YOG2018,21021021021021,2
1,2,TRUE,0.983215,YOG,JG,1,P35362,12,YOG2018,21021021021021,1
2,3,false,0.333466,YOG,JG,1,P35362,12,YOG2018,21021021021021,2
3,4,TRUE,1.666077,YOG,JG,1,P35362,12,YOG2018,21021021021021,2
4,5,false,1.383545,YOG,JG,1,P35362,12,YOG2018,21021021021021,0
5,6,TRUE,0.950531,YOG,JG,1,P35362,12,YOG2018,21021021021021,0
6,7,TRUE,1.433350,YOG,JG,1,P35362,12,YOG2018,21021021021021,2
7,8,TRUE,2.199402,YOG,JG,1,P35362,12,YOG2018,21021021021021,1
8,9,TRUE,0.650635,YOG,JG,1,P35362,12,YOG2018,21021021021021,0
9,10,TRUE,0.266571,YOG,JG,1,P35362,12,YOG2018,21021021021021,2
10,11,TRUE,0.116364,YOG,JG,1,P35362,12,YOG2018,21021021021021,1
11,12,TRUE,0.649445,YOG,JG,1,P35362,12,YOG2018,21021021021021,0
12,13,TRUE,0.083221,YOG,JG,1,P35362,12,YOG2018,21021021021021,2
13,14,TRUE,1.200104,YOG,JG,1,P35362,12,YOG2018,21021021021021,1
