,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,46.911450,PDA,AQ,0,P82270,9,PDA2018,2001100201,0
1,2,TRUE,11.415970,PDA,AQ,0,P82270,9,PDA2018,2001100201,0
2,3,TRUE,3.416534,PDA,AQ,0,P82270,9,PDA2018,2001100201,0
3,4,TRUE,5.250046,PDA,AQ,0,P82270,9,PDA2018,2001100201,1
4,5,TRUE,4.983063,PDA,AQ,0,P82270,9,PDA2018,2001100201,1
5,6,TRUE,2.116653,PDA,AQ,0,P82270,9,PDA2018,2001100201,0
6,7,TRUE,1.883194,PDA,AQ,0,P82270,9,PDA2018,2001100201,0
7,8,TRUE,1.549759,PDA,AQ,0,P82270,9,PDA2018,2001100201,2
8,9,TRUE,1.799820,PDA,AQ,0,P82270,9,PDA2018,2001100201,0
9,10,TRUE,1.449692,PDA,AQ,0,P82270,9,PDA2018,2001100201,1
