,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,4.881104,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
1,2,TRUE,3.483398,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,0
2,3,TRUE,3.033447,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
3,4,TRUE,0.266724,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,2
4,5,TRUE,0.466309,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
5,6,TRUE,1.050049,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,0
6,7,TRUE,0.733154,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
7,8,TRUE,0.466675,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,2
8,9,false,1.033203,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,0
9,10,false,1.699707,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,0
10,11,TRUE,0.749634,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
11,12,TRUE,1.683228,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,0
12,13,TRUE,0.099609,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
13,14,TRUE,0.383301,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,2
14,15,TRUE,0.182983,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
15,16,TRUE,0.483276,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,0
16,17,TRUE,0.533081,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
17,18,TRUE,0.650024,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,2
18,19,TRUE,3.166504,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
19,20,TRUE,0.733154,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,0
20,21,TRUE,0.899414,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,1
21,22,TRUE,0.850586,YOG,JM,0,P31155,20,YOG2018,1012101211101210121012,2
