,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,25.431730,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
1,2,TRUE,2.216156,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
2,3,false,1.499634,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,false,7.283234,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,TRUE,2.883057,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
5,6,TRUE,1.616577,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
6,7,TRUE,1.949829,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
7,8,TRUE,0.666626,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,TRUE,1.599487,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,TRUE,0.966553,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
10,11,TRUE,0.683044,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,TRUE,0.965271,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
12,13,TRUE,1.466370,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,TRUE,0.600098,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,1.116455,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,1.082947,PDA,JG,3,P78777,83,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
