,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,26.714710,PDM,JG,2,P94601,10,PDM2018,20120120120,2
1,2,false,1.416367,PDM,JG,2,P94601,10,PDM2018,20120120120,1
2,3,TRUE,5.398941,PDM,JG,2,P94601,10,PDM2018,20120120120,1
3,4,TRUE,2.549881,PDM,JG,2,P94601,10,PDM2018,20120120120,2
4,5,TRUE,0.683380,PDM,JG,2,P94601,10,PDM2018,20120120120,0
5,6,TRUE,3.400024,PDM,JG,2,P94601,10,PDM2018,20120120120,1
6,7,TRUE,1.433258,PDM,JG,2,P94601,10,PDM2018,20120120120,2
7,8,TRUE,0.799408,PDM,JG,2,P94601,10,PDM2018,20120120120,0
8,9,TRUE,4.850037,PDM,JG,2,P94601,10,PDM2018,20120120120,1
9,10,TRUE,3.216568,PDM,JG,2,P94601,10,PDM2018,20120120120,2
10,11,TRUE,0.883225,PDM,JG,2,P94601,10,PDM2018,20120120120,0
