,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,41.831120,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
1,2,false,6.582886,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
2,3,false,4.533569,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
3,4,false,2.483459,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
4,5,false,3.932068,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
5,6,TRUE,13.232670,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
6,7,false,3.049744,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
7,8,false,5.399719,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
8,9,false,6.582886,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
9,10,false,3.016418,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
10,11,false,1.316406,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
11,12,false,1.600037,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
12,13,false,1.766663,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
13,14,false,0.783203,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
14,15,TRUE,2.116150,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
15,16,false,13.532650,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
16,17,false,4.149841,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
17,18,false,2.666016,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
18,19,false,1.766785,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
19,20,TRUE,1.000122,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
20,21,false,4.416504,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
21,22,false,2.183289,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
22,23,false,1.333191,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
23,24,false,2.883484,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
24,25,TRUE,0.933044,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
25,26,false,3.799683,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
26,27,TRUE,2.699768,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
27,28,false,4.449524,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
28,29,TRUE,2.366577,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
29,30,TRUE,3.483337,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
30,31,false,2.316589,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
31,32,false,1.416443,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
32,33,false,1.766479,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
33,34,TRUE,1.166260,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
34,35,false,3.366516,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
35,36,TRUE,4.016418,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
36,37,TRUE,8.416199,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
37,38,false,4.549866,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
38,39,false,2.815735,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
39,40,false,2.333130,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
40,41,TRUE,0.716675,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
41,42,false,5.516663,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
42,43,false,0.816284,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
43,44,TRUE,2.350098,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
44,45,false,2.316345,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
45,46,TRUE,1.449646,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,0
46,47,TRUE,4.366699,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,1
47,48,TRUE,0.933777,ELD,JG,2,P21600,15,ELD2018,012012012012012012012012012012012012012012012012,2
