,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,21.881530,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
1,2,TRUE,0.950012,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
2,3,false,1.400085,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,false,0.716675,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,false,0.349915,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
5,6,false,0.266480,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
6,7,false,0.450867,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
7,8,false,0.600037,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
8,9,TRUE,0.450012,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,false,0.649719,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
10,11,false,0.266296,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
11,12,false,0.283386,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
12,13,false,0.816406,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
13,14,false,0.433899,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
14,15,false,0.616394,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
15,16,false,0.199646,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
16,17,TRUE,2.365662,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,8.166504,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,TRUE,2.433289,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
19,20,false,3.384094,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
20,21,false,2.249695,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
21,22,false,1.133118,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
22,23,false,1.599915,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
23,24,false,5.664856,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
24,25,false,4.499817,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
25,26,false,3.416626,ELD,JG,3,P76385,49,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
