,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,10.681380,YOG,JG,1,P17151,11,YOG2018,210210210210,2
1,2,TRUE,4.066246,YOG,JG,1,P17151,11,YOG2018,210210210210,1
2,3,false,1.266678,YOG,JG,1,P17151,11,YOG2018,210210210210,2
3,4,TRUE,0.799652,YOG,JG,1,P17151,11,YOG2018,210210210210,2
4,5,TRUE,0.516617,YOG,JG,1,P17151,11,YOG2018,210210210210,1
5,6,TRUE,0.283173,YOG,JG,1,P17151,11,YOG2018,210210210210,0
6,7,TRUE,0.549912,YOG,JG,1,P17151,11,YOG2018,210210210210,2
7,8,TRUE,0.283295,YOG,JG,1,P17151,11,YOG2018,210210210210,1
8,9,TRUE,0.216705,YOG,JG,1,P17151,11,YOG2018,210210210210,0
9,10,TRUE,0.333298,YOG,JG,1,P17151,11,YOG2018,210210210210,2
10,11,TRUE,0.183350,YOG,JG,1,P17151,11,YOG2018,210210210210,1
11,12,TRUE,0.066528,YOG,JG,1,P17151,11,YOG2018,210210210210,0
