,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,31.147890,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
1,2,TRUE,8.716736,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
2,3,false,2.216522,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,false,2.183044,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,false,0.183228,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
5,6,false,0.850037,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
6,7,false,3.400940,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
7,8,false,1.083160,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
8,9,TRUE,1.400024,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,false,2.349609,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
10,11,TRUE,2.149902,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,false,2.649933,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
12,13,TRUE,2.383331,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,false,0.916596,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
14,15,TRUE,2.649902,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,false,6.066223,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
16,17,TRUE,2.499512,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,6.299377,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,TRUE,1.949890,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
19,20,TRUE,0.683106,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,TRUE,3.366394,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
21,22,false,5.466553,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
22,23,TRUE,3.016602,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
23,24,TRUE,1.266663,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
24,25,TRUE,5.449829,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,TRUE,0.983093,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,false,1.350037,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
27,28,false,0.499878,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
28,29,false,1.649902,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
29,30,false,1.099731,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
30,31,TRUE,1.332825,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
31,32,TRUE,0.699829,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
32,33,false,1.216553,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
33,34,false,1.583069,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
34,35,TRUE,5.032959,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
35,36,false,1.133179,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
36,37,false,0.916138,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
37,38,TRUE,1.333374,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
38,39,TRUE,1.067078,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
39,40,TRUE,1.083252,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
40,41,TRUE,4.999573,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
41,42,TRUE,4.166321,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
42,43,false,1.849854,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
43,44,false,1.549927,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
44,45,TRUE,2.983337,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
45,46,TRUE,0.750061,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
46,47,false,0.866577,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
47,48,TRUE,1.199890,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
48,49,TRUE,1.183411,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
49,50,false,1.716553,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
50,51,false,1.099182,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
51,52,TRUE,0.750122,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
52,53,TRUE,0.249817,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
53,54,false,6.299866,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
54,55,TRUE,1.800110,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
55,56,TRUE,0.417419,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
56,57,false,6.949829,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
57,58,false,1.299927,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
58,59,TRUE,3.716614,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
59,60,false,6.250244,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
60,61,false,5.783813,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
61,62,false,0.333191,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
62,63,false,4.416504,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
63,64,false,4.499695,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
64,65,TRUE,1.699890,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
65,66,TRUE,5.599670,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
66,67,false,4.866211,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
67,68,TRUE,1.549866,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
68,69,TRUE,2.649841,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
69,70,false,0.816467,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
70,71,false,4.366638,YOG,JG,3,P3118,54,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
