,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,12.428560,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
1,2,TRUE,4.924469,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
2,3,TRUE,3.544540,PDM,JG,1,P63513,13,PDM2018,1021021021021021,2
3,4,TRUE,3.595688,PDM,JG,1,P63513,13,PDM2018,1021021021021021,1
4,5,TRUE,2.296509,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
5,6,false,4.625916,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
6,7,false,3.977417,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
7,8,TRUE,2.479340,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
8,9,TRUE,1.729706,PDM,JG,1,P63513,13,PDM2018,1021021021021021,2
9,10,TRUE,2.712830,PDM,JG,1,P63513,13,PDM2018,1021021021021021,1
10,11,TRUE,1.630920,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
11,12,TRUE,1.314697,PDM,JG,1,P63513,13,PDM2018,1021021021021021,2
12,13,TRUE,1.480988,PDM,JG,1,P63513,13,PDM2018,1021021021021021,1
13,14,TRUE,1.364655,PDM,JG,1,P63513,13,PDM2018,1021021021021021,0
14,15,TRUE,1.714294,PDM,JG,1,P63513,13,PDM2018,1021021021021021,2
15,16,TRUE,1.381165,PDM,JG,1,P63513,13,PDM2018,1021021021021021,1
