,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,16.382350,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
1,2,false,2.149841,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
2,3,TRUE,3.333191,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
3,4,TRUE,2.433228,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
4,5,false,1.867493,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
5,6,TRUE,1.632996,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
6,7,false,2.583435,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
7,8,false,1.499390,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
8,9,false,1.966736,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
9,10,false,3.266235,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
10,11,TRUE,1.398804,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,TRUE,1.299377,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
12,13,TRUE,1.115173,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,TRUE,0.883057,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,1.833130,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,0.800476,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,0.366455,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,1.383667,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,TRUE,0.833069,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
19,20,TRUE,0.216431,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,false,0.799011,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,false,2.083740,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
22,23,false,2.399780,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
23,24,TRUE,2.516296,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
24,25,false,1.700256,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
25,26,TRUE,5.981384,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,TRUE,4.065369,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
27,28,TRUE,2.816528,YOG,JG,3,P31155,63,YOG2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
