,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,5.614929,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
1,2,TRUE,3.667236,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
2,3,false,2.333130,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
3,4,false,2.233032,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,TRUE,0.999939,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
5,6,false,1.999756,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
6,7,false,1.049561,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
7,8,TRUE,1.299988,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,false,1.750000,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
9,10,false,1.133057,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
10,11,TRUE,1.149963,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,false,1.683228,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
12,13,false,1.782410,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
13,14,TRUE,0.716614,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,false,1.383240,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
15,16,false,0.949890,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
16,17,TRUE,0.300171,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,false,2.299683,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
18,19,false,1.983032,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
19,20,false,1.116394,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
20,21,TRUE,1.683289,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
21,22,false,2.982239,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
22,23,false,1.299927,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
23,24,false,1.383484,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
24,25,TRUE,1.766479,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,false,2.250793,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
26,27,false,1.382996,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
27,28,TRUE,2.933289,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
28,29,TRUE,1.699768,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
29,30,TRUE,1.849304,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
30,31,false,1.416565,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
31,32,false,1.533142,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
32,33,TRUE,1.199707,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
33,34,false,2.116394,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
34,35,false,1.883118,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
35,36,false,1.032959,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
36,37,false,2.466187,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
37,38,false,2.549744,ELD,JG,3,P50224,26,ELD2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
