,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,7.284885,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
1,2,TRUE,1.668507,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
2,3,false,8.663567,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
3,4,false,0.016266,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
4,5,false,0.900253,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
5,6,TRUE,0.949257,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
6,7,false,0.633926,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
7,8,false,0.250221,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
8,9,false,4.332100,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
9,10,false,4.848526,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
10,11,false,3.114128,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
11,12,false,2.366302,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
12,13,TRUE,0.548218,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
13,14,false,0.398407,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
14,15,TRUE,1.232758,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
15,16,TRUE,0.366272,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
16,17,TRUE,0.584549,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
17,18,TRUE,0.449951,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
18,19,false,1.032883,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
19,20,TRUE,2.550064,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
20,21,TRUE,0.199310,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
21,22,TRUE,1.416672,PDA,JG,1,h,12,PDA2018,210210210210210210210210,2
22,23,TRUE,0.131989,PDA,JG,1,h,12,PDA2018,210210210210210210210210,1
23,24,TRUE,0.848831,PDA,JG,1,h,12,PDA2018,210210210210210210210210,0
