,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,15.364610,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
1,2,false,1.949738,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
2,3,false,1.716583,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
3,4,false,2.899841,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
4,5,false,1.833252,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
5,6,TRUE,2.133606,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
6,7,TRUE,2.166504,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
7,8,false,1.916412,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
8,9,false,2.064728,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
9,10,false,0.816650,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
10,11,false,2.399658,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
11,12,TRUE,4.983093,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
12,13,TRUE,1.850128,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
13,14,false,1.299713,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
14,15,false,1.966370,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
15,16,TRUE,6.049622,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
16,17,false,1.099884,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
17,18,false,2.033203,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
18,19,false,0.017029,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
19,20,false,3.233063,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
20,21,TRUE,0.966644,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
21,22,false,2.299652,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
22,23,false,2.216614,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
23,24,TRUE,1.249817,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
24,25,TRUE,1.633148,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
25,26,TRUE,1.449829,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
26,27,TRUE,1.416656,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
27,28,TRUE,0.583130,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
28,29,TRUE,1.849670,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
29,30,TRUE,1.049927,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,2
30,31,TRUE,0.748810,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,1
31,32,TRUE,0.750153,PDM,JG,1,P83900,15,PDM2018,10210210210210210210210210210210,0
