,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,2.300446,ELD,JG,2,f,9,ELD2018,2012012012,0
1,2,TRUE,0.884644,ELD,JG,2,f,9,ELD2018,2012012012,0
2,3,TRUE,2.769547,ELD,JG,2,f,9,ELD2018,2012012012,1
3,4,TRUE,1.251266,ELD,JG,2,f,9,ELD2018,2012012012,2
4,5,TRUE,0.952057,ELD,JG,2,f,9,ELD2018,2012012012,0
5,6,TRUE,0.771378,ELD,JG,2,f,9,ELD2018,2012012012,1
6,7,TRUE,1.434914,ELD,JG,2,f,9,ELD2018,2012012012,2
7,8,TRUE,1.154350,ELD,JG,2,f,9,ELD2018,2012012012,0
8,9,TRUE,7.375259,ELD,JG,2,f,9,ELD2018,2012012012,1
9,10,TRUE,1.535843,ELD,JG,2,f,9,ELD2018,2012012012,2
