,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,13.314700,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,1
1,2,false,1.866028,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
2,3,TRUE,1.200012,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
3,4,false,0.549713,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
4,5,false,2.450729,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
5,6,TRUE,0.299805,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
6,7,false,0.499817,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
7,8,TRUE,0.833328,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
8,9,TRUE,0.516495,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
9,10,false,0.599747,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
10,11,TRUE,0.816635,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
11,12,TRUE,0.683289,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
12,13,false,0.399750,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
13,14,TRUE,1.016342,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
14,15,TRUE,1.283112,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
15,16,TRUE,0.049927,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,1
16,17,false,0.483032,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
17,18,false,3.749542,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
18,19,false,4.983215,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
19,20,false,0.049683,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
20,21,TRUE,1.083099,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
21,22,false,0.749695,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
22,23,TRUE,0.199951,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
23,24,TRUE,1.650055,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
24,25,TRUE,0.383637,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,1
25,26,TRUE,0.566467,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
26,27,TRUE,1.500122,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
27,28,TRUE,3.099731,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,1
28,29,TRUE,3.733521,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,0
29,30,TRUE,0.250183,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,2
30,31,TRUE,3.366669,PDE,JG,1,P47314,20,PDE2018,1021021021021021021021021021021,1
