,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,41.680300,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
1,2,false,0.616516,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
2,3,TRUE,1.033173,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
3,4,false,0.398895,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
4,5,TRUE,0.248200,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
5,6,false,0.199402,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
6,7,TRUE,1.399780,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
7,8,TRUE,0.783234,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
8,9,false,0.101074,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
9,10,false,1.282837,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
10,11,TRUE,0.033051,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
11,12,false,2.649841,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
12,13,false,0.033173,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
13,14,TRUE,0.632935,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
14,15,false,0.166443,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
15,16,false,0.633240,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
16,17,TRUE,3.616516,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
17,18,TRUE,0.799561,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
18,19,false,1.384277,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
19,20,TRUE,3.549683,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
20,21,false,0.533325,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
21,22,false,3.816650,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
22,23,TRUE,0.867127,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
23,24,TRUE,0.783569,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
24,25,TRUE,2.599670,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
25,26,TRUE,2.533081,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
26,27,TRUE,0.450012,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
27,28,TRUE,1.333252,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
28,29,TRUE,1.733582,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
29,30,false,0.233398,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
30,31,false,1.916687,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
31,32,TRUE,1.349731,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
32,33,false,0.750916,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
33,34,TRUE,1.950073,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
34,35,TRUE,1.016479,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
35,36,TRUE,0.549866,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
36,37,TRUE,1.616394,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
37,38,TRUE,0.683289,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
38,39,TRUE,0.916809,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
39,40,TRUE,2.831848,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,1
40,41,TRUE,1.599976,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,2
41,42,TRUE,1.666260,ELD,JG,2,P47314,26,ELD2018,120120120120120120120120120120120120120120,0
