,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,6.298950,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
1,2,TRUE,1.049683,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
2,3,TRUE,0.349487,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
3,4,TRUE,2.849243,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
4,5,false,1.850098,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
5,6,TRUE,14.999270,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
6,7,false,0.698975,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
7,8,TRUE,5.133301,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
8,9,TRUE,1.133179,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
9,10,TRUE,1.250244,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
10,11,false,0.099731,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
11,12,TRUE,7.349609,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
12,13,TRUE,0.099731,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
13,14,TRUE,0.866699,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
14,15,TRUE,1.366577,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
15,16,false,3.933350,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
16,17,false,5.948730,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
17,18,TRUE,0.500366,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
18,19,TRUE,0.666260,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
19,20,TRUE,3.449951,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
20,21,TRUE,1.699829,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
21,22,false,2.615845,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
22,23,TRUE,0.666504,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
23,24,false,0.816040,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
24,25,TRUE,2.749878,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
25,26,TRUE,2.999268,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
26,27,TRUE,0.349854,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
27,28,TRUE,0.566650,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
28,29,TRUE,0.533936,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
29,30,TRUE,4.166504,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
30,31,TRUE,1.766602,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
31,32,false,0.083252,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
32,33,TRUE,0.433228,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
33,34,TRUE,1.483276,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
34,35,TRUE,1.449707,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
35,36,TRUE,0.766235,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
36,37,TRUE,0.266602,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
37,38,TRUE,1.549805,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
38,39,TRUE,0.499878,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
39,40,TRUE,0.116333,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
40,41,TRUE,0.033081,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
41,42,TRUE,1.600098,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,0
42,43,TRUE,0.416260,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,2
43,44,TRUE,0.483154,YOG,JM,0,P3118,36,YOG2018,10211100211102111102111002110211102110211021,1
