,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,9.567352,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
1,2,false,2.696045,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
2,3,TRUE,1.963776,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
3,4,TRUE,1.446655,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
4,5,TRUE,2.112213,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
5,6,TRUE,1.664063,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
6,7,false,1.712921,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
7,8,false,4.759644,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
8,9,TRUE,1.980286,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
9,10,TRUE,1.497864,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
10,11,TRUE,3.461273,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
11,12,TRUE,1.681335,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
12,13,TRUE,1.530945,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
13,14,TRUE,1.497803,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
14,15,TRUE,1.447144,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
15,16,false,2.013824,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
16,17,TRUE,1.997009,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
17,18,TRUE,1.597595,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
18,19,TRUE,1.747345,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
19,20,false,3.893158,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
20,21,TRUE,2.512665,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
21,22,TRUE,1.747833,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
22,23,false,2.080322,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
23,24,TRUE,1.813812,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
24,25,TRUE,1.897797,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
25,26,TRUE,1.880341,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
26,27,TRUE,1.547943,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
27,28,TRUE,1.797241,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
28,29,TRUE,2.262909,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
29,30,TRUE,1.514160,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,2
30,31,TRUE,1.414612,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,0
31,32,TRUE,1.546509,PDM,JG,2,P63513,26,PDM2018,01201201201201201201201201201201,1
