,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,24.314190,YOG,JG,1,P39671,11,YOG2018,02102102102102,1
1,2,TRUE,14.248440,YOG,JG,1,P39671,11,YOG2018,02102102102102,2
2,3,TRUE,11.766170,YOG,JG,1,P39671,11,YOG2018,02102102102102,1
3,4,false,6.466522,YOG,JG,1,P39671,11,YOG2018,02102102102102,2
4,5,false,5.666321,YOG,JG,1,P39671,11,YOG2018,02102102102102,1
5,6,TRUE,2.000000,YOG,JG,1,P39671,11,YOG2018,02102102102102,1
6,7,TRUE,2.716156,YOG,JG,1,P39671,11,YOG2018,02102102102102,0
7,8,TRUE,1.716553,YOG,JG,1,P39671,11,YOG2018,02102102102102,2
8,9,TRUE,1.616394,YOG,JG,1,P39671,11,YOG2018,02102102102102,1
9,10,TRUE,1.850159,YOG,JG,1,P39671,11,YOG2018,02102102102102,0
10,11,TRUE,0.916596,YOG,JG,1,P39671,11,YOG2018,02102102102102,2
11,12,TRUE,0.483429,YOG,JG,1,P39671,11,YOG2018,02102102102102,1
12,13,TRUE,2.200745,YOG,JG,1,P39671,11,YOG2018,02102102102102,0
13,14,TRUE,1.016602,YOG,JG,1,P39671,11,YOG2018,02102102102102,2
