,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,8.932739,PDM,JM,0,P91184,12,PDM2018,020102010201,0
1,2,TRUE,0.666504,PDM,JM,0,P91184,12,PDM2018,020102010201,2
2,3,TRUE,1.566345,PDM,JM,0,P91184,12,PDM2018,020102010201,0
3,4,TRUE,0.216797,PDM,JM,0,P91184,12,PDM2018,020102010201,1
4,5,TRUE,1.466431,PDM,JM,0,P91184,12,PDM2018,020102010201,0
5,6,TRUE,1.599976,PDM,JM,0,P91184,12,PDM2018,020102010201,2
6,7,TRUE,1.498840,PDM,JM,0,P91184,12,PDM2018,020102010201,0
7,8,TRUE,1.799622,PDM,JM,0,P91184,12,PDM2018,020102010201,1
8,9,TRUE,0.250000,PDM,JM,0,P91184,12,PDM2018,020102010201,0
9,10,TRUE,0.783142,PDM,JM,0,P91184,12,PDM2018,020102010201,2
10,11,TRUE,0.583252,PDM,JM,0,P91184,12,PDM2018,020102010201,0
11,12,TRUE,1.999695,PDM,JM,0,P91184,12,PDM2018,020102010201,1
