,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,5.681274,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
1,2,TRUE,1.733093,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
2,3,false,0.967438,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
3,4,false,0.883057,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
4,5,false,1.449860,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
5,6,false,2.483459,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
6,7,TRUE,0.983063,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
7,8,TRUE,1.199829,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
8,9,false,0.932404,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
9,10,false,0.599731,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
10,11,false,1.116455,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
11,12,TRUE,0.749847,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
12,13,false,0.899750,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
13,14,false,1.099731,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
14,15,false,1.149994,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
15,16,false,0.516480,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
16,17,false,2.349884,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
17,18,TRUE,2.716644,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
18,19,false,3.449707,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
19,20,false,1.466461,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
20,21,false,1.816711,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
21,22,TRUE,0.583405,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
22,23,TRUE,1.133270,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
23,24,false,2.299805,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
24,25,false,1.151154,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
25,26,false,0.733307,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
26,27,TRUE,0.816956,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
27,28,false,0.582855,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
28,29,TRUE,2.532990,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
29,30,TRUE,0.783478,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
30,31,TRUE,0.916626,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
31,32,TRUE,1.233429,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
32,33,false,0.399933,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
33,34,false,2.716675,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
34,35,TRUE,0.966766,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
35,36,TRUE,0.700989,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
36,37,TRUE,0.883026,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
37,38,TRUE,0.634125,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
38,39,TRUE,0.499634,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
39,40,TRUE,0.449982,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
40,41,TRUE,0.433075,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,0
41,42,TRUE,0.883118,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,2
42,43,TRUE,0.399811,PDM,JG,1,P69635,21,PDM2018,1021021021021021021021021021021021021021021,1
