,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,33.610760,PDM,AQ,0,P69635,12,PDM2018,2022022102012,2
1,2,TRUE,3.132996,PDM,AQ,0,P69635,12,PDM2018,2022022102012,0
2,3,TRUE,2.532867,PDM,AQ,0,P69635,12,PDM2018,2022022102012,2
3,4,false,2.466568,PDM,AQ,0,P69635,12,PDM2018,2022022102012,0
4,5,TRUE,4.117188,PDM,AQ,0,P69635,12,PDM2018,2022022102012,0
5,6,TRUE,1.116425,PDM,AQ,0,P69635,12,PDM2018,2022022102012,2
6,7,TRUE,0.799652,PDM,AQ,0,P69635,12,PDM2018,2022022102012,2
7,8,TRUE,1.433426,PDM,AQ,0,P69635,12,PDM2018,2022022102012,1
8,9,TRUE,0.949692,PDM,AQ,0,P69635,12,PDM2018,2022022102012,0
9,10,TRUE,1.266541,PDM,AQ,0,P69635,12,PDM2018,2022022102012,2
10,11,TRUE,0.866852,PDM,AQ,0,P69635,12,PDM2018,2022022102012,0
11,12,TRUE,1.349777,PDM,AQ,0,P69635,12,PDM2018,2022022102012,1
12,13,TRUE,0.683212,PDM,AQ,0,P69635,12,PDM2018,2022022102012,2
