,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,1.615555,PDM,JG,2,yani2408,9,PDM2018,0120120120,2
1,2,TRUE,0.765289,PDM,JG,2,yani2408,9,PDM2018,0120120120,1
2,3,TRUE,0.566467,PDM,JG,2,yani2408,9,PDM2018,0120120120,2
3,4,TRUE,0.516663,PDM,JG,2,yani2408,9,PDM2018,0120120120,0
4,5,TRUE,0.101379,PDM,JG,2,yani2408,9,PDM2018,0120120120,1
5,6,TRUE,0.448944,PDM,JG,2,yani2408,9,PDM2018,0120120120,2
6,7,TRUE,0.066483,PDM,JG,2,yani2408,9,PDM2018,0120120120,0
7,8,TRUE,0.033081,PDM,JG,2,yani2408,9,PDM2018,0120120120,1
8,9,TRUE,0.483307,PDM,JG,2,yani2408,9,PDM2018,0120120120,2
9,10,TRUE,0.083191,PDM,JG,2,yani2408,9,PDM2018,0120120120,0
