,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,6.996212,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
1,2,TRUE,7.199867,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
2,3,TRUE,1.383236,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
3,4,TRUE,0.599949,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,0
4,5,false,0.849945,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
5,6,TRUE,3.416077,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
6,7,false,0.816269,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
7,8,TRUE,17.466030,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
8,9,false,1.049812,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
9,10,false,10.866070,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
10,11,false,8.949516,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,0
11,12,false,2.199860,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
12,13,false,0.866531,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
13,14,false,1.266342,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,0
14,15,false,1.916504,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
15,16,TRUE,2.650070,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,0
16,17,TRUE,0.933289,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
17,18,TRUE,0.449814,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
18,19,TRUE,1.566376,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,0
19,20,TRUE,2.433212,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
20,21,TRUE,0.199860,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
21,22,TRUE,0.249771,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,0
22,23,TRUE,0.233353,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,2
23,24,TRUE,0.250015,PDA,JG,1,P33250,14,PDA2018,021021021021021021021021,1
