,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,5.415085,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,0
1,2,false,4.916290,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,2
2,3,false,6.466919,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,1
3,4,false,4.149689,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,2
4,5,TRUE,2.865921,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,0
5,6,false,1.799393,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,1
6,7,TRUE,0.733429,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,1
7,8,TRUE,1.832886,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,0
8,9,TRUE,1.333206,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,2
9,10,false,1.999786,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,0
10,11,TRUE,1.666656,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,0
11,12,TRUE,0.700043,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,2
12,13,TRUE,0.283295,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,1
13,14,TRUE,1.216431,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,0
14,15,TRUE,0.416168,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,2
15,16,TRUE,0.282837,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,1
16,17,TRUE,0.899780,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,0
17,18,TRUE,0.400024,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,2
18,19,TRUE,0.283722,PDA,JG,1,P49475,13,PDA2018,1021021021021021021,1
