,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,21.079230,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,1
1,2,false,6.599625,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
2,3,false,11.632930,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,2
3,4,TRUE,12.381970,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
4,5,TRUE,5.582901,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
5,6,false,3.199783,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
6,7,false,3.266617,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,2
7,8,TRUE,11.281450,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,1
8,9,TRUE,2.599869,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,1
9,10,TRUE,3.483109,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,2
10,11,TRUE,1.899902,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
11,12,TRUE,1.866516,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,1
12,13,TRUE,1.683105,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
13,14,TRUE,1.633026,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
14,15,TRUE,1.483307,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,2
15,16,TRUE,1.433380,ELD,AQ,0,P50224,11,ELD2018,2210010112010020,0
