,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,28.275510,ELD,JG,2,P33061,10,ELD2018,20120120120,2
1,2,false,2.013947,ELD,JG,2,P33061,10,ELD2018,20120120120,1
2,3,TRUE,3.711426,ELD,JG,2,P33061,10,ELD2018,20120120120,1
3,4,TRUE,6.907074,ELD,JG,2,P33061,10,ELD2018,20120120120,2
4,5,TRUE,0.748749,ELD,JG,2,P33061,10,ELD2018,20120120120,0
5,6,TRUE,0.449158,ELD,JG,2,P33061,10,ELD2018,20120120120,1
6,7,TRUE,1.714325,ELD,JG,2,P33061,10,ELD2018,20120120120,2
7,8,TRUE,3.561768,ELD,JG,2,P33061,10,ELD2018,20120120120,0
8,9,TRUE,2.196899,ELD,JG,2,P33061,10,ELD2018,20120120120,1
9,10,TRUE,2.296875,ELD,JG,2,P33061,10,ELD2018,20120120120,2
10,11,TRUE,0.698853,ELD,JG,2,P33061,10,ELD2018,20120120120,0
