,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,21.285830,PDE,JG,2,P69798,9,PDE2018,20120120120,0
1,2,false,3.861359,PDE,JG,2,P69798,9,PDE2018,20120120120,2
2,3,TRUE,1.897583,PDE,JG,2,P69798,9,PDE2018,20120120120,1
3,4,TRUE,4.525665,PDE,JG,2,P69798,9,PDE2018,20120120120,2
4,5,TRUE,0.881683,PDE,JG,2,P69798,9,PDE2018,20120120120,0
5,6,TRUE,0.082977,PDE,JG,2,P69798,9,PDE2018,20120120120,1
6,7,TRUE,1.479828,PDE,JG,2,P69798,9,PDE2018,20120120120,2
7,8,TRUE,1.298035,PDE,JG,2,P69798,9,PDE2018,20120120120,0
8,9,TRUE,3.062622,PDE,JG,2,P69798,9,PDE2018,20120120120,1
9,10,TRUE,2.296509,PDE,JG,2,P69798,9,PDE2018,20120120120,2
10,11,TRUE,2.629120,PDE,JG,2,P69798,9,PDE2018,20120120120,0
