,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,5.217041,PDA,JM,0,P86193,12,PDA2018,001200120012,0
1,2,TRUE,4.899841,PDA,JM,0,P86193,12,PDA2018,001200120012,0
2,3,TRUE,0.583008,PDA,JM,0,P86193,12,PDA2018,001200120012,1
3,4,TRUE,0.549683,PDA,JM,0,P86193,12,PDA2018,001200120012,2
4,5,TRUE,3.232849,PDA,JM,0,P86193,12,PDA2018,001200120012,0
5,6,TRUE,3.966248,PDA,JM,0,P86193,12,PDA2018,001200120012,0
6,7,TRUE,0.866821,PDA,JM,0,P86193,12,PDA2018,001200120012,1
7,8,TRUE,0.883057,PDA,JM,0,P86193,12,PDA2018,001200120012,2
8,9,TRUE,1.199951,PDA,JM,0,P86193,12,PDA2018,001200120012,0
9,10,TRUE,0.499817,PDA,JM,0,P86193,12,PDA2018,001200120012,0
10,11,TRUE,0.783264,PDA,JM,0,P86193,12,PDA2018,001200120012,1
11,12,TRUE,0.483215,PDA,JM,0,P86193,12,PDA2018,001200120012,2
