,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,71.462860,PDM,JG,2,P96488,9,PDM2018,20120120120,1
1,2,false,1.783417,PDM,JG,2,P96488,9,PDM2018,20120120120,1
2,3,TRUE,2.515564,PDM,JG,2,P96488,9,PDM2018,20120120120,1
3,4,TRUE,1.949524,PDM,JG,2,P96488,9,PDM2018,20120120120,2
4,5,TRUE,0.782929,PDM,JG,2,P96488,9,PDM2018,20120120120,0
5,6,TRUE,0.699524,PDM,JG,2,P96488,9,PDM2018,20120120120,1
6,7,TRUE,1.183350,PDM,JG,2,P96488,9,PDM2018,20120120120,2
7,8,TRUE,0.916504,PDM,JG,2,P96488,9,PDM2018,20120120120,0
8,9,TRUE,2.982971,PDM,JG,2,P96488,9,PDM2018,20120120120,1
9,10,TRUE,0.732727,PDM,JG,2,P96488,9,PDM2018,20120120120,2
10,11,TRUE,2.632080,PDM,JG,2,P96488,9,PDM2018,20120120120,0
