,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,1.545628,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
1,2,false,0.516256,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
2,3,false,0.416512,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
3,4,false,0.116360,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
4,5,false,0.165966,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
5,6,false,0.116047,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
6,7,false,0.782963,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
7,8,false,0.399796,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
8,9,false,0.050015,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
9,10,false,0.755562,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,0
10,11,false,0.983124,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
11,12,TRUE,0.425201,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
12,13,false,0.649941,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
13,14,false,2.182251,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
14,15,false,0.499634,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
15,16,TRUE,0.515785,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
16,17,false,0.516388,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
17,18,false,0.216408,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
18,19,TRUE,0.582703,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
19,20,false,0.566803,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
20,21,TRUE,0.316597,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
21,22,TRUE,0.499542,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
22,23,false,0.100891,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
23,24,false,0.532761,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
24,25,false,0.616196,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
25,26,false,0.617004,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,2
26,27,false,0.616348,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
27,28,TRUE,0.849533,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
28,29,false,0.883118,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
29,30,false,1.599182,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
30,31,TRUE,2.798538,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
31,32,false,1.247986,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
32,33,false,0.182953,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
33,34,TRUE,0.096466,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
34,35,false,1.565109,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
35,36,false,0.579437,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
36,37,TRUE,1.432037,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
37,38,false,0.199585,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
38,39,false,0.350250,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
39,40,TRUE,0.666184,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
40,41,false,0.282913,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
41,42,false,0.583298,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
42,43,TRUE,0.317444,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
43,44,false,0.516464,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
44,45,false,0.183106,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
45,46,TRUE,0.283203,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
46,47,false,0.715790,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
47,48,false,0.200104,ELD,JG,1,alexELDbackup,12,ELD2018,102102102102102102102102102102102102102102102102,1
