,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,false,22.114930,ELD,JG,2,P17999,9,ELD2018,01201201201,1
1,2,false,2.667389,ELD,JG,2,P17999,9,ELD2018,01201201201,2
2,3,TRUE,0.816589,ELD,JG,2,P17999,9,ELD2018,01201201201,2
3,4,TRUE,3.333099,ELD,JG,2,P17999,9,ELD2018,01201201201,0
4,5,TRUE,1.149200,ELD,JG,2,P17999,9,ELD2018,01201201201,1
5,6,TRUE,1.333160,ELD,JG,2,P17999,9,ELD2018,01201201201,2
6,7,TRUE,1.450775,ELD,JG,2,P17999,9,ELD2018,01201201201,0
7,8,TRUE,1.099976,ELD,JG,2,P17999,9,ELD2018,01201201201,1
8,9,TRUE,3.283051,ELD,JG,2,P17999,9,ELD2018,01201201201,2
9,10,TRUE,1.716583,ELD,JG,2,P17999,9,ELD2018,01201201201,0
10,11,TRUE,1.216339,ELD,JG,2,P17999,9,ELD2018,01201201201,1
