playerAlias,Ting
gender,F
age,22
education,Superior Incompleto
destro,D
totalPlays,12
totalCorrect,9
successRate,0,8
playId,Ting,8112016,125037
stageID,grupo1-v1
resultInt,optionChosenInt,correct, time
2,2,True,6,135655
0,1,False,11,58786
1,1,True,6,752243
2,2,True,37,44709
0,1,False,6,33728
1,1,True,3,033815
2,0,False,3,552767
0,0,True,2,684628
1,1,True,2,967471
2,2,True,3,718047
0,0,True,41,59901
1,1,True,4,251563
