playerAlias,
gender,M
age,
education,Superior Incompleto
destro,D
totalPlays,40
totalCorrect,26
successRate,1
playId,,8112016,132937
stageID,grupo2-v2
resultInt,optionChosenInt,correct, time
2,0,False,5,050975
2,0,False,2,083497
2,0,False,3,20003
1,2,False,1,683728
0,1,False,1,51551
2,0,False,1,432446
2,2,True,1,017264
1,1,True,3,215947
0,0,True,19,74907
2,0,False,20,28209
2,1,False,2,632007
1,2,False,1,167174
0,1,False,1,81588
2,0,False,1,149966
2,2,True,2,966278
1,1,True,2,867718
0,2,False,3,066226
2,0,False,1,065416
2,2,True,20,51648
1,0,False,10,81633
0,0,True,5,750109
2,2,True,11,63292
2,2,True,4,467069
1,1,True,2,866866
0,0,True,5,049651
2,2,True,6,867021
2,2,True,3,200716
1,1,True,2,516599
0,0,True,2,899934
2,2,True,4,59962
2,2,True,2,532511
1,1,True,2,714966
0,0,True,2,982396
2,2,True,4,165887
2,2,True,2,733295
1,1,True,4,366972
0,0,True,9,448569
2,2,True,2,217545
2,2,True,0,6162651
1,1,True,3,317158
