playerAlias,
gender,M
age,
education,Fundamental Completo
destro,D
totalPlays,60
totalCorrect,56
successRate,1
playId,,8112016,125345
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,0,True,5,47931
2,0,False,2,598648
0,1,False,2,399907
0,2,False,0,916925
2,2,True,3,017404
0,0,True,2,816087
0,0,True,2,66611
2,2,True,2,116186
0,0,True,2,266506
0,0,True,2,800134
2,2,True,6,084166
0,0,True,3,065196
0,0,True,2,432933
2,2,True,3,066137
0,0,True,3,249855
0,0,True,2,966228
2,2,True,3,166559
0,0,True,2,933273
0,0,True,2,949661
2,2,True,2,698737
0,0,True,2,699749
0,0,True,2,682256
2,2,True,3,165682
0,0,True,3,567259
0,0,True,3,316503
2,2,True,3,033466
0,0,True,3,182758
0,0,True,2,78341
2,2,True,2,500192
0,0,True,2,90028
0,0,True,3,749477
2,2,True,2,499078
0,0,True,3,517725
0,0,True,3,51591
2,2,True,2,432397
0,0,True,3,650139
0,2,False,3,134241
2,2,True,5,54995
0,0,True,4,982291
0,0,True,2,65125
2,2,True,2,499702
0,0,True,2,766334
0,0,True,2,999049
2,2,True,2,417039
0,0,True,9,698765
0,0,True,3,650162
2,2,True,3,098316
0,0,True,2,948733
0,0,True,3,048732
2,2,True,2,916005
0,0,True,2,61685
0,0,True,2,599152
2,2,True,3,132383
0,0,True,2,282578
0,0,True,3,61658
2,2,True,2,399075
0,0,True,3,467295
0,0,True,2,850144
2,2,True,3,050387
0,0,True,3,665966
