playerAlias,
gender,M
age,
education,Superior Incompleto
destro,C
totalPlays,60
totalCorrect,41
successRate,1
playId,,8112016,122357
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,0,True,2,024948
2,2,True,0,8827941
0,2,False,1,050668
0,2,False,0,766211
2,2,True,9,965482
0,0,True,6,566832
0,2,False,2,783345
2,0,False,1,633649
0,0,True,0,9999971
0,0,True,0,8841641
2,2,True,0,232676
0,2,False,0
0,2,False,0,2833731
2,2,True,0,266119
0,0,True,0,2662671
0,0,True,1,550102
2,0,False,0,517159
0,2,False,0,3658769
0,0,True,0,1493452
2,0,False,0,150671
0,0,True,2,033372
0,0,True,0,2492292
2,0,False,0,3498681
0,0,True,0,467103
0,2,False,0,5166829
2,0,False,0,234045
0,0,True,0,1164081
0,0,True,0,4661732
2,2,True,2,582515
0,2,False,2,916292
0,0,True,0,06667781
2,0,False,1,182634
0,2,False,0,8159051
0,0,True,0,01663399
2,0,False,0,150331
0,0,True,0,4164081
0,0,True,0,7334049
2,2,True,1,250919
0,0,True,2,133733
0,2,False,1,633575
2,0,False,0,06663918
0,0,True,0,1002021
0,0,True,0,100096
2,2,True,0,766083
0,0,True,0,450155
0,2,False,0,3002682
2,2,True,0,200815
0,0,True,0,416836
0,0,True,0,26547
2,2,True,0,2676032
0,0,True,0,216521
0,0,True,0,01668596
2,2,True,0
0,0,True,0,100738
0,0,True,0,682709
2,2,True,0,2832921
0,0,True,0,233856
0,0,True,0,06631899
2,2,True,0,8663452
0,0,True,0,01714921
