playerAlias,Lewis
gender,M
age,20
education,Superior Incompleto
destro,D
totalPlays,40
totalCorrect,24
successRate,1
playId,Lewis,8112016,133737
stageID,grupo1-v2
resultInt,optionChosenInt,correct, time
2,2,True,2,234268
0,1,False,0,5671589
0,1,False,0,516293
1,0,False,0,5504012
0,1,False,7,503771
2,1,False,2,818146
2,1,False,0,7169199
1,1,True,0,3671839
0,2,False,23,92658
2,0,False,2,88436
2,2,True,0,316849
1,2,False,4,335778
0,1,False,2,383895
2,0,False,2,934023
2,0,False,0,2501249
1,2,False,0,01667213
0,1,False,0,2836149
2,1,False,0,2834198
2,1,False,5,936008
1,1,True,12,60531
0,0,True,5,852656
2,2,True,0,76669
2,2,True,0,3338349
1,1,True,0,283489
0,0,True,0,383379
2,2,True,0,4335911
2,2,True,0,5003021
1,1,True,1,117372
0,0,True,1,100265
2,2,True,2,417512
2,2,True,0,4007218
1,1,True,1,233848
0,0,True,2,11789
2,2,True,0,3002281
2,2,True,0,3667529
1,1,True,1,167214
0,0,True,0,4504371
2,2,True,0,3829889
2,2,True,0,3834829
1,1,True,1,000463
