playerAlias,Ney
gender,M
age,18
education,Superior Incompleto
destro,D
totalPlays,12
totalCorrect,8
successRate,0,7
playId,Ney,8112016,131418
stageID,grupo1-v1
resultInt,optionChosenInt,correct, time
2,2,True,3,732971
0,2,False,6,015514
1,2,False,4,93287
2,2,True,2,48208
0,1,False,4,432506
1,1,True,1,648938
2,2,True,4,583445
0,0,True,3,283262
1,2,False,8,565651
2,2,True,2,44997
0,0,True,3,583215
1,1,True,3,550667
